Intensity Sum,Unit,Category,Channel,Image,Time,TrackID,ID
36272,,Spot,1,Image 1,14,1001130236,1199156
35472,,Spot,1,Image 1,14,1001108958,1199193
31536,,Spot,1,Image 1,14,1001109002,1199239
29560,,Spot,1,Image 1,14,1001158314,1199272
31680,,Spot,1,Image 1,14,1001109104,1199300
27040,,Spot,1,Image 1,14,1001109146,1199353
30120,,Spot,1,Image 1,14,1001109241,1199452
30480,,Spot,1,Image 1,14,1001109298,1199518
31436,,Spot,1,Image 1,14,1001109419,1199626
35980,,Spot,1,Image 1,14,1001109441,1199641
25964,,Spot,1,Image 1,14,1001109487,1199688
29392,,Spot,1,Image 1,14,1001109538,1199737
27148,,Spot,1,Image 1,14,1001144970,1199758
27460,,Spot,1,Image 1,14,1001193006,1199847
23652,,Spot,1,Image 1,14,1001116942,1199907
29248,,Spot,1,Image 1,14,1001110105,1200250
28708,,Spot,1,Image 1,14,1001111580,1201665
31752,,Spot,1,Image 1,14,1001189025,1202688
35320,,Spot,1,Image 1,14,1001112749,1202792
32092,,Spot,1,Image 1,14,1001113839,1203825
35540,,Spot,1,Image 1,14,1001113852,1203830
29768,,Spot,1,Image 1,14,1001113875,1203844
38884,,Spot,1,Image 1,14,1001113891,1203880
31464,,Spot,1,Image 1,14,1001113909,1203896
37236,,Spot,1,Image 1,14,1001113935,1203930
30204,,Spot,1,Image 1,14,1001113998,1203985
32948,,Spot,1,Image 1,14,1001128123,1204021
32156,,Spot,1,Image 1,14,1001176735,1204022
28824,,Spot,1,Image 1,14,1001114033,1204029
33820,,Spot,1,Image 1,14,1001114083,1204061
30840,,Spot,1,Image 1,14,1001114155,1204132
44264,,Spot,1,Image 1,14,1001114212,1204172
31128,,Spot,1,Image 1,14,1001114228,1204211
36376,,Spot,1,Image 1,14,1001121359,1204220
33120,,Spot,1,Image 1,14,1001135639,1204223
22508,,Spot,1,Image 1,14,1001204224,1204224
34040,,Spot,1,Image 1,14,1001114259,1204230
33428,,Spot,1,Image 1,14,1001135666,1204267
35604,,Spot,1,Image 1,14,1001114859,1204801
42348,,Spot,1,Image 1,14,1001114914,1204858
43204,,Spot,1,Image 1,14,1001114932,1204869
36156,,Spot,1,Image 1,14,1001128992,1204897
35168,,Spot,1,Image 1,14,1001114970,1204901
44552,,Spot,1,Image 1,14,1001114996,1204933
27252,,Spot,1,Image 1,15,1001108722,1205922
32964,,Spot,1,Image 1,15,1001108880,1206106
40252,,Spot,1,Image 1,15,1001108915,1206136
34276,,Spot,1,Image 1,15,1001130236,1206143
36236,,Spot,1,Image 1,15,1001108958,1206177
32936,,Spot,1,Image 1,15,1001109002,1206218
27976,,Spot,1,Image 1,15,1001158314,1206247
34256,,Spot,1,Image 1,15,1001109104,1206284
28300,,Spot,1,Image 1,15,1001109146,1206333
29336,,Spot,1,Image 1,15,1001109241,1206427
30776,,Spot,1,Image 1,15,1001109298,1206484
22544,,Spot,1,Image 1,15,1001130700,1206585
28332,,Spot,1,Image 1,15,1001109419,1206591
33384,,Spot,1,Image 1,15,1001109441,1206612
24412,,Spot,1,Image 1,15,1001109487,1206649
32800,,Spot,1,Image 1,15,1001109538,1206709
27632,,Spot,1,Image 1,15,1001144970,1206725
29256,,Spot,1,Image 1,15,1001165762,1206750
23732,,Spot,1,Image 1,15,1001193006,1206816
19700,,Spot,1,Image 1,15,,1206834
26852,,Spot,1,Image 1,15,1001116942,1206869
30016,,Spot,1,Image 1,15,1001110105,1207206
29216,,Spot,1,Image 1,15,1001111580,1208628
27652,,Spot,1,Image 1,15,1001209582,1209582
30736,,Spot,1,Image 1,15,1001189025,1209672
34216,,Spot,1,Image 1,15,1001112749,1209772
29616,,Spot,1,Image 1,15,1001175961,1210179
36612,,Spot,1,Image 1,15,1001113852,1210808
32576,,Spot,1,Image 1,15,1001113839,1210809
32136,,Spot,1,Image 1,15,1001113875,1210831
39612,,Spot,1,Image 1,15,1001113891,1210856
33148,,Spot,1,Image 1,15,1001113909,1210874
34656,,Spot,1,Image 1,15,1001113935,1210906
29764,,Spot,1,Image 1,15,1001142234,1210940
33488,,Spot,1,Image 1,15,1001113998,1210957
33600,,Spot,1,Image 1,15,1001176735,1210984
30628,,Spot,1,Image 1,15,1001128123,1210999
28708,,Spot,1,Image 1,15,1001114033,1211003
36588,,Spot,1,Image 1,15,1001114083,1211034
34256,,Spot,1,Image 1,15,1001114155,1211101
42968,,Spot,1,Image 1,15,1001114212,1211145
31920,,Spot,1,Image 1,15,1001121359,1211187
35988,,Spot,1,Image 1,15,1001135639,1211188
31520,,Spot,1,Image 1,15,1001114259,1211205
34148,,Spot,1,Image 1,15,1001135666,1211235
35480,,Spot,1,Image 1,15,1001114859,1211797
38156,,Spot,1,Image 1,15,1001114914,1211854
43624,,Spot,1,Image 1,15,1001114932,1211866
34916,,Spot,1,Image 1,15,1001114970,1211901
42880,,Spot,1,Image 1,15,1001114996,1211928
27084,,Spot,1,Image 1,16,1001108722,1212924
26796,,Spot,1,Image 1,16,1001108880,1213101
38360,,Spot,1,Image 1,16,1001108915,1213128
33336,,Spot,1,Image 1,16,1001130236,1213136
39556,,Spot,1,Image 1,16,1001108958,1213169
32024,,Spot,1,Image 1,16,1001109002,1213209
27112,,Spot,1,Image 1,16,1001158314,1213242
33720,,Spot,1,Image 1,16,1001109104,1213282
27252,,Spot,1,Image 1,16,1001109146,1213321
29968,,Spot,1,Image 1,16,1001109241,1213414
27184,,Spot,1,Image 1,16,1001109298,1213472
30124,,Spot,1,Image 1,16,1001109419,1213573
34584,,Spot,1,Image 1,16,1001109441,1213590
25320,,Spot,1,Image 1,16,1001109487,1213629
28620,,Spot,1,Image 1,16,1001109538,1213676
27980,,Spot,1,Image 1,16,1001144970,1213697
32308,,Spot,1,Image 1,16,1001165762,1213720
19884,,Spot,1,Image 1,16,,1213803
27816,,Spot,1,Image 1,16,1001116942,1213838
29424,,Spot,1,Image 1,16,1001110105,1214185
29428,,Spot,1,Image 1,16,1001111580,1215588
30128,,Spot,1,Image 1,16,1001209582,1216520
28076,,Spot,1,Image 1,16,1001189025,1216613
31956,,Spot,1,Image 1,16,1001112749,1216705
36200,,Spot,1,Image 1,16,1001113852,1217741
33764,,Spot,1,Image 1,16,1001113839,1217742
30360,,Spot,1,Image 1,16,1001113875,1217755
36992,,Spot,1,Image 1,16,1001113891,1217789
29692,,Spot,1,Image 1,16,1001113909,1217806
35308,,Spot,1,Image 1,16,1001113935,1217831
27844,,Spot,1,Image 1,16,1001142234,1217866
36444,,Spot,1,Image 1,16,1001113998,1217884
33248,,Spot,1,Image 1,16,1001176735,1217914
31492,,Spot,1,Image 1,16,1001128123,1217922
33028,,Spot,1,Image 1,16,1001114033,1217929
31248,,Spot,1,Image 1,16,1001114083,1217966
30976,,Spot,1,Image 1,16,1001114155,1218030
40940,,Spot,1,Image 1,16,1001114212,1218068
33176,,Spot,1,Image 1,16,1001135639,1218111
33940,,Spot,1,Image 1,16,1001121359,1218112
30960,,Spot,1,Image 1,16,1001204224,1218119
33320,,Spot,1,Image 1,16,1001114259,1218122
30300,,Spot,1,Image 1,16,1001135666,1218155
32820,,Spot,1,Image 1,16,1001114859,1218702
42488,,Spot,1,Image 1,16,1001114914,1218760
44456,,Spot,1,Image 1,16,1001114932,1218771
34660,,Spot,1,Image 1,16,1001114970,1218808
46460,,Spot,1,Image 1,16,1001114996,1218839
31724,,Spot,1,Image 1,16,1001218842,1218842
25524,,Spot,1,Image 1,17,1001108722,1219816
39464,,Spot,1,Image 1,17,1001108915,1220009
35280,,Spot,1,Image 1,17,1001130236,1220015
38180,,Spot,1,Image 1,17,1001108958,1220046
31828,,Spot,1,Image 1,17,1001109002,1220087
28640,,Spot,1,Image 1,17,1001158314,1220114
37708,,Spot,1,Image 1,17,1001109104,1220159
29584,,Spot,1,Image 1,17,1001109146,1220193
29936,,Spot,1,Image 1,17,1001109241,1220288
28196,,Spot,1,Image 1,17,1001109298,1220349
21444,,Spot,1,Image 1,17,1001130700,1220446
28184,,Spot,1,Image 1,17,1001109419,1220451
36400,,Spot,1,Image 1,17,1001109441,1220469
27484,,Spot,1,Image 1,17,1001109487,1220508
31808,,Spot,1,Image 1,17,1001109538,1220557
25020,,Spot,1,Image 1,17,1001144970,1220572
32776,,Spot,1,Image 1,17,1001165762,1220587
26676,,Spot,1,Image 1,17,1001193006,1220650
27468,,Spot,1,Image 1,17,1001116942,1220701
29656,,Spot,1,Image 1,17,1001110105,1221052
29728,,Spot,1,Image 1,17,1001111580,1222445
28980,,Spot,1,Image 1,17,1001209582,1223365
30464,,Spot,1,Image 1,17,1001189025,1223472
35152,,Spot,1,Image 1,17,1001112749,1223577
28464,,Spot,1,Image 1,17,1001175961,1223974
33788,,Spot,1,Image 1,17,1001113852,1224634
32728,,Spot,1,Image 1,17,1001113839,1224639
33872,,Spot,1,Image 1,17,1001113875,1224660
37816,,Spot,1,Image 1,17,1001113891,1224697
34240,,Spot,1,Image 1,17,1001113909,1224703
35836,,Spot,1,Image 1,17,1001113935,1224735
29460,,Spot,1,Image 1,17,1001142234,1224766
34676,,Spot,1,Image 1,17,1001113998,1224788
35244,,Spot,1,Image 1,17,1001176735,1224812
30304,,Spot,1,Image 1,17,1001128123,1224823
32560,,Spot,1,Image 1,17,1001114033,1224826
28052,,Spot,1,Image 1,17,1001114083,1224857
33740,,Spot,1,Image 1,17,1001114155,1224916
41896,,Spot,1,Image 1,17,1001114212,1224956
31344,,Spot,1,Image 1,17,1001135639,1224997
30776,,Spot,1,Image 1,17,1001121359,1224998
28704,,Spot,1,Image 1,17,1001204224,1225003
34988,,Spot,1,Image 1,17,1001114259,1225005
47820,,Spot,1,Image 1,17,1001135666,1225033
35256,,Spot,1,Image 1,17,1001114859,1225550
41464,,Spot,1,Image 1,17,1001114914,1225604
36792,,Spot,1,Image 1,17,1001114932,1225614
33912,,Spot,1,Image 1,17,1001128992,1225648
37812,,Spot,1,Image 1,17,1001114970,1225657
43996,,Spot,1,Image 1,17,1001114996,1225681
31372,,Spot,1,Image 1,17,1001218842,1225685
23756,,Spot,1,Image 1,18,1001226103,1226103
26872,,Spot,1,Image 1,18,1001108722,1226659
29840,,Spot,1,Image 1,18,1001108880,1226848
38576,,Spot,1,Image 1,18,1001108915,1226866
37404,,Spot,1,Image 1,18,1001108958,1226908
30216,,Spot,1,Image 1,18,1001109002,1226949
23692,,Spot,1,Image 1,18,1001158314,1226976
35528,,Spot,1,Image 1,18,1001109104,1227022
28432,,Spot,1,Image 1,18,1001109146,1227049
26656,,Spot,1,Image 1,18,1001109241,1227169
30720,,Spot,1,Image 1,18,1001109298,1227232
22212,,Spot,1,Image 1,18,1001130700,1227338
28352,,Spot,1,Image 1,18,1001109419,1227340
32980,,Spot,1,Image 1,18,1001109441,1227357
24960,,Spot,1,Image 1,18,1001109487,1227396
29732,,Spot,1,Image 1,18,1001109538,1227442
28012,,Spot,1,Image 1,18,1001144970,1227473
31368,,Spot,1,Image 1,18,1001165762,1227487
23352,,Spot,1,Image 1,18,1001193006,1227554
24412,,Spot,1,Image 1,18,1001116942,1227613
29464,,Spot,1,Image 1,18,1001110105,1227955
31016,,Spot,1,Image 1,18,1001111580,1229374
24588,,Spot,1,Image 1,18,1001209582,1230303
29036,,Spot,1,Image 1,18,1001189025,1230403
32284,,Spot,1,Image 1,18,1001112749,1230508
25708,,Spot,1,Image 1,18,1001175961,1230919
36252,,Spot,1,Image 1,18,1001113852,1231563
37344,,Spot,1,Image 1,18,1001113839,1231564
31120,,Spot,1,Image 1,18,1001113875,1231580
37672,,Spot,1,Image 1,18,1001113891,1231618
32932,,Spot,1,Image 1,18,1001113909,1231623
33896,,Spot,1,Image 1,18,1001231626,1231626
37952,,Spot,1,Image 1,18,1001113935,1231654
29552,,Spot,1,Image 1,18,1001142234,1231683
33748,,Spot,1,Image 1,18,1001113998,1231703
33816,,Spot,1,Image 1,18,1001176735,1231723
27932,,Spot,1,Image 1,18,1001128123,1231732
28820,,Spot,1,Image 1,18,1001114033,1231740
33108,,Spot,1,Image 1,18,1001114155,1231848
41640,,Spot,1,Image 1,18,1001114212,1231889
30988,,Spot,1,Image 1,18,1001114228,1231913
32968,,Spot,1,Image 1,18,1001121359,1231923
30812,,Spot,1,Image 1,18,1001135639,1231936
32420,,Spot,1,Image 1,18,1001114259,1231940
33460,,Spot,1,Image 1,18,1001114859,1232523
40512,,Spot,1,Image 1,18,1001114914,1232579
40656,,Spot,1,Image 1,18,1001114932,1232591
33948,,Spot,1,Image 1,18,1001128992,1232625
39432,,Spot,1,Image 1,18,1001114970,1232634
38196,,Spot,1,Image 1,18,1001114996,1232664
29924,,Spot,1,Image 1,18,1001218842,1232667
25124,,Spot,1,Image 1,19,1001226103,1233087
29252,,Spot,1,Image 1,19,1001108722,1233658
28424,,Spot,1,Image 1,19,1001108880,1233828
39808,,Spot,1,Image 1,19,1001108915,1233847
37348,,Spot,1,Image 1,19,1001108958,1233894
27816,,Spot,1,Image 1,19,1001158314,1233970
36872,,Spot,1,Image 1,19,1001109104,1234004
24052,,Spot,1,Image 1,19,1001234048,1234048
29460,,Spot,1,Image 1,19,1001109241,1234144
32976,,Spot,1,Image 1,19,1001109298,1234210
22640,,Spot,1,Image 1,19,1001130700,1234313
29448,,Spot,1,Image 1,19,1001109419,1234321
31624,,Spot,1,Image 1,19,1001109441,1234332
30672,,Spot,1,Image 1,19,1001109487,1234370
25176,,Spot,1,Image 1,19,1001109538,1234418
27192,,Spot,1,Image 1,19,1001144970,1234441
34892,,Spot,1,Image 1,19,1001165762,1234459
26988,,Spot,1,Image 1,19,1001193006,1234530
24052,,Spot,1,Image 1,19,,1234546
26732,,Spot,1,Image 1,19,1001116942,1234582
29108,,Spot,1,Image 1,19,1001110105,1234923
30260,,Spot,1,Image 1,19,1001111580,1236316
26532,,Spot,1,Image 1,19,1001209582,1237221
31424,,Spot,1,Image 1,19,1001189025,1237304
32360,,Spot,1,Image 1,19,1001112749,1237426
30488,,Spot,1,Image 1,19,1001175961,1237833
37272,,Spot,1,Image 1,19,1001113852,1238462
33384,,Spot,1,Image 1,19,1001113839,1238467
31284,,Spot,1,Image 1,19,1001113875,1238475
32076,,Spot,1,Image 1,19,1001113891,1238520
35392,,Spot,1,Image 1,19,1001231626,1238525
32024,,Spot,1,Image 1,19,1001113909,1238527
30104,,Spot,1,Image 1,19,1001238529,1238529
34604,,Spot,1,Image 1,19,1001113935,1238549
29628,,Spot,1,Image 1,19,1001142234,1238585
29720,,Spot,1,Image 1,19,1001113998,1238608
34668,,Spot,1,Image 1,19,1001176735,1238639
30996,,Spot,1,Image 1,19,1001128123,1238645
31384,,Spot,1,Image 1,19,1001114155,1238744
41296,,Spot,1,Image 1,19,1001114212,1238781
30816,,Spot,1,Image 1,19,1001114228,1238806
34768,,Spot,1,Image 1,19,1001121359,1238820
34420,,Spot,1,Image 1,19,1001135639,1238827
31448,,Spot,1,Image 1,19,1001114259,1238835
36392,,Spot,1,Image 1,19,1001114859,1239397
38548,,Spot,1,Image 1,19,1001114914,1239458
41648,,Spot,1,Image 1,19,1001114932,1239471
34796,,Spot,1,Image 1,19,1001128992,1239495
27836,,Spot,1,Image 1,19,1001114970,1239500
41116,,Spot,1,Image 1,19,1001114996,1239529
32760,,Spot,1,Image 1,19,1001218842,1239532
23916,,Spot,1,Image 1,20,1001226103,1239949
24768,,Spot,1,Image 1,20,1001108722,1240528
27740,,Spot,1,Image 1,20,1001108880,1240708
39104,,Spot,1,Image 1,20,1001108915,1240727
31240,,Spot,1,Image 1,20,1001130236,1240734
37584,,Spot,1,Image 1,20,1001108958,1240764
29928,,Spot,1,Image 1,20,1001109002,1240812
28224,,Spot,1,Image 1,20,1001158314,1240835
34924,,Spot,1,Image 1,20,1001109104,1240886
23560,,Spot,1,Image 1,20,1001234048,1240894
31080,,Spot,1,Image 1,20,1001109241,1241012
32452,,Spot,1,Image 1,20,1001109298,1241086
21888,,Spot,1,Image 1,20,1001130700,1241180
30180,,Spot,1,Image 1,20,1001109419,1241184
35128,,Spot,1,Image 1,20,1001109441,1241207
26444,,Spot,1,Image 1,20,1001109487,1241245
29948,,Spot,1,Image 1,20,1001109538,1241297
27640,,Spot,1,Image 1,20,1001144970,1241315
39128,,Spot,1,Image 1,20,1001165762,1241333
27140,,Spot,1,Image 1,20,1001193006,1241402
27052,,Spot,1,Image 1,20,1001116942,1241466
28504,,Spot,1,Image 1,20,1001110105,1241817
30232,,Spot,1,Image 1,20,1001111580,1243262
27624,,Spot,1,Image 1,20,1001209582,1244210
29380,,Spot,1,Image 1,20,1001189025,1244274
31888,,Spot,1,Image 1,20,1001112749,1244389
31760,,Spot,1,Image 1,20,1001113852,1245468
34840,,Spot,1,Image 1,20,1001113839,1245479
31648,,Spot,1,Image 1,20,1001113875,1245488
36524,,Spot,1,Image 1,20,1001113891,1245529
32448,,Spot,1,Image 1,20,1001113909,1245534
32548,,Spot,1,Image 1,20,1001231626,1245538
38800,,Spot,1,Image 1,20,1001113935,1245569
29076,,Spot,1,Image 1,20,1001142234,1245598
34132,,Spot,1,Image 1,20,1001113998,1245614
33096,,Spot,1,Image 1,20,1001176735,1245648
30812,,Spot,1,Image 1,20,1001128123,1245652
31820,,Spot,1,Image 1,20,1001114033,1245656
35376,,Spot,1,Image 1,20,1001114083,1245690
33960,,Spot,1,Image 1,20,1001114155,1245763
43592,,Spot,1,Image 1,20,1001114212,1245796
31480,,Spot,1,Image 1,20,1001114228,1245825
31964,,Spot,1,Image 1,20,1001121359,1245834
30452,,Spot,1,Image 1,20,1001135639,1245846
33764,,Spot,1,Image 1,20,1001114259,1245853
37228,,Spot,1,Image 1,20,1001114859,1246442
39752,,Spot,1,Image 1,20,1001114914,1246502
37908,,Spot,1,Image 1,20,1001114932,1246515
36204,,Spot,1,Image 1,20,1001114970,1246544
46980,,Spot,1,Image 1,20,1001114996,1246570
23504,,Spot,1,Image 1,21,1001226103,1246996
27184,,Spot,1,Image 1,21,1001108722,1247574
26876,,Spot,1,Image 1,21,1001108880,1247739
39468,,Spot,1,Image 1,21,1001108915,1247761
31520,,Spot,1,Image 1,21,1001130236,1247771
34152,,Spot,1,Image 1,21,1001108958,1247796
29044,,Spot,1,Image 1,21,1001109002,1247838
26352,,Spot,1,Image 1,21,1001158314,1247862
31276,,Spot,1,Image 1,21,1001109104,1247908
25384,,Spot,1,Image 1,21,1001234048,1247921
24444,,Spot,1,Image 1,21,1001109241,1248037
32380,,Spot,1,Image 1,21,1001109298,1248092
22972,,Spot,1,Image 1,21,1001130700,1248197
27992,,Spot,1,Image 1,21,1001109419,1248200
31772,,Spot,1,Image 1,21,1001109441,1248222
27796,,Spot,1,Image 1,21,1001109487,1248265
30496,,Spot,1,Image 1,21,1001109538,1248304
28912,,Spot,1,Image 1,21,1001144970,1248334
33756,,Spot,1,Image 1,21,1001165762,1248348
26680,,Spot,1,Image 1,21,1001193006,1248419
26172,,Spot,1,Image 1,21,1001116942,1248492
28932,,Spot,1,Image 1,21,1001110105,1248837
29904,,Spot,1,Image 1,21,1001111580,1250265
28316,,Spot,1,Image 1,21,1001209582,1251217
29976,,Spot,1,Image 1,21,1001189025,1251293
32580,,Spot,1,Image 1,21,1001112749,1251399
27332,,Spot,1,Image 1,21,1001175961,1251817
30852,,Spot,1,Image 1,21,1001252465,1252465
36508,,Spot,1,Image 1,21,1001113852,1252469
38592,,Spot,1,Image 1,21,1001113839,1252470
30096,,Spot,1,Image 1,21,1001113875,1252485
40040,,Spot,1,Image 1,21,1001113891,1252526
32932,,Spot,1,Image 1,21,1001231626,1252530
26856,,Spot,1,Image 1,21,1001113909,1252538
38880,,Spot,1,Image 1,21,1001113935,1252565
23456,,Spot,1,Image 1,21,1001142234,1252595
30852,,Spot,1,Image 1,21,1001113998,1252612
34756,,Spot,1,Image 1,21,1001176735,1252649
34348,,Spot,1,Image 1,21,1001128123,1252652
33188,,Spot,1,Image 1,21,1001114033,1252658
34120,,Spot,1,Image 1,21,1001114083,1252695
31564,,Spot,1,Image 1,21,1001114155,1252759
43052,,Spot,1,Image 1,21,1001114212,1252795
33228,,Spot,1,Image 1,21,1001114228,1252819
35576,,Spot,1,Image 1,21,1001121359,1252836
29088,,Spot,1,Image 1,21,1001135639,1252843
25396,,Spot,1,Image 1,21,1001204224,1252856
37776,,Spot,1,Image 1,21,1001114259,1252858
39980,,Spot,1,Image 1,21,1001135666,1252890
37908,,Spot,1,Image 1,21,1001114859,1253423
36700,,Spot,1,Image 1,21,1001114914,1253478
45688,,Spot,1,Image 1,21,1001114932,1253490
31880,,Spot,1,Image 1,21,1001128992,1253513
38408,,Spot,1,Image 1,21,1001114970,1253515
45748,,Spot,1,Image 1,21,1001114996,1253545
20052,,Spot,1,Image 1,22,1001226103,1253944
25992,,Spot,1,Image 1,22,1001108722,1254493
27368,,Spot,1,Image 1,22,1001108880,1254677
39096,,Spot,1,Image 1,22,1001108915,1254693
33604,,Spot,1,Image 1,22,1001108958,1254733
31108,,Spot,1,Image 1,22,1001109002,1254771
29164,,Spot,1,Image 1,22,1001158314,1254800
38588,,Spot,1,Image 1,22,1001109104,1254838
27008,,Spot,1,Image 1,22,1001109146,1254870
29500,,Spot,1,Image 1,22,1001109241,1254968
32112,,Spot,1,Image 1,22,1001109298,1255032
30816,,Spot,1,Image 1,22,1001109419,1255139
35760,,Spot,1,Image 1,22,1001109441,1255150
27448,,Spot,1,Image 1,22,1001109487,1255193
27056,,Spot,1,Image 1,22,1001109538,1255235
29324,,Spot,1,Image 1,22,1001144970,1255257
32564,,Spot,1,Image 1,22,1001165762,1255271
27920,,Spot,1,Image 1,22,1001193006,1255343
21328,,Spot,1,Image 1,22,,1255364
20936,,Spot,1,Image 1,22,,1255398
26000,,Spot,1,Image 1,22,1001116942,1255406
29700,,Spot,1,Image 1,22,1001110105,1255741
29864,,Spot,1,Image 1,22,1001111580,1257119
28192,,Spot,1,Image 1,22,1001209582,1258046
31480,,Spot,1,Image 1,22,1001189025,1258102
35796,,Spot,1,Image 1,22,1001112749,1258207
30228,,Spot,1,Image 1,22,1001175961,1258616
29508,,Spot,1,Image 1,22,1001252465,1259225
35448,,Spot,1,Image 1,22,1001113852,1259234
36476,,Spot,1,Image 1,22,1001113839,1259242
30012,,Spot,1,Image 1,22,1001113875,1259249
33116,,Spot,1,Image 1,22,1001113891,1259292
36036,,Spot,1,Image 1,22,1001231626,1259296
32868,,Spot,1,Image 1,22,1001238529,1259298
27416,,Spot,1,Image 1,22,1001113909,1259301
37368,,Spot,1,Image 1,22,1001113935,1259326
29520,,Spot,1,Image 1,22,1001142234,1259357
34124,,Spot,1,Image 1,22,1001113998,1259372
30112,,Spot,1,Image 1,22,1001176735,1259403
31288,,Spot,1,Image 1,22,1001128123,1259406
29360,,Spot,1,Image 1,22,1001114033,1259418
33268,,Spot,1,Image 1,22,1001114083,1259447
35008,,Spot,1,Image 1,22,1001114155,1259516
36880,,Spot,1,Image 1,22,1001114212,1259568
30860,,Spot,1,Image 1,22,1001114228,1259578
33592,,Spot,1,Image 1,22,1001121359,1259588
30376,,Spot,1,Image 1,22,1001135639,1259607
36320,,Spot,1,Image 1,22,1001114259,1259615
30240,,Spot,1,Image 1,22,1001204224,1259620
32388,,Spot,1,Image 1,22,1001259625,1259625
33336,,Spot,1,Image 1,22,1001135666,1259652
36644,,Spot,1,Image 1,22,1001114859,1260148
41964,,Spot,1,Image 1,22,1001114914,1260202
41560,,Spot,1,Image 1,22,1001114932,1260220
34640,,Spot,1,Image 1,22,1001128992,1260247
35732,,Spot,1,Image 1,22,1001114970,1260251
49244,,Spot,1,Image 1,22,1001114996,1260276
31512,,Spot,1,Image 1,22,1001218842,1260277
23240,,Spot,1,Image 1,23,1001226103,1260687
23128,,Spot,1,Image 1,23,1001108722,1261254
29508,,Spot,1,Image 1,23,1001108880,1261424
38572,,Spot,1,Image 1,23,1001108915,1261449
36520,,Spot,1,Image 1,23,1001108958,1261489
29368,,Spot,1,Image 1,23,1001109002,1261521
38516,,Spot,1,Image 1,23,1001109104,1261598
24404,,Spot,1,Image 1,23,1001234048,1261614
28520,,Spot,1,Image 1,23,1001109241,1261740
33656,,Spot,1,Image 1,23,1001109298,1261806
22308,,Spot,1,Image 1,23,1001130700,1261896
26640,,Spot,1,Image 1,23,1001109419,1261901
33716,,Spot,1,Image 1,23,1001109441,1261915
26520,,Spot,1,Image 1,23,1001109487,1261957
28216,,Spot,1,Image 1,23,1001109538,1261998
26592,,Spot,1,Image 1,23,1001144970,1262023
32864,,Spot,1,Image 1,23,1001165762,1262039
27728,,Spot,1,Image 1,23,1001193006,1262111
21776,,Spot,1,Image 1,23,,1262143
25420,,Spot,1,Image 1,23,1001110105,1262516
30228,,Spot,1,Image 1,23,1001111580,1263873
30304,,Spot,1,Image 1,23,1001209582,1264816
32044,,Spot,1,Image 1,23,1001189025,1264883
36404,,Spot,1,Image 1,23,1001112749,1264993
26012,,Spot,1,Image 1,23,1001175961,1265410
30224,,Spot,1,Image 1,23,1001252465,1266029
36260,,Spot,1,Image 1,23,1001113852,1266042
36196,,Spot,1,Image 1,23,1001113839,1266044
33792,,Spot,1,Image 1,23,1001113875,1266051
34400,,Spot,1,Image 1,23,1001113891,1266101
32592,,Spot,1,Image 1,23,1001231626,1266102
33252,,Spot,1,Image 1,23,1001113909,1266104
33200,,Spot,1,Image 1,23,1001238529,1266109
43064,,Spot,1,Image 1,23,1001113935,1266137
31780,,Spot,1,Image 1,23,1001142234,1266162
35024,,Spot,1,Image 1,23,1001113998,1266182
33708,,Spot,1,Image 1,23,1001176735,1266213
32136,,Spot,1,Image 1,23,1001128123,1266220
33260,,Spot,1,Image 1,23,1001114033,1266227
31928,,Spot,1,Image 1,23,1001114083,1266262
